"","iso2","country","iso_name","iso3","numcode","base_disciplin","project_id","project_year","host_institute","zipcode_host","host_city","project_start","project_end","main_disciplin","main_disc_nummer","project_length","base_disc_name"
"4821","US","United States","UNITED STATES","USA",840,3,155623,2014,"The Department of Neurobiology & Behavior SUNY at Stony Brook University","11794","stony brook",2014-09-01,2016-02-29,"Medical sciences",303,546,"Biology_Med"
"4822","US","United States","UNITED STATES","USA",840,3,155713,2014,"International Center in Pharmaceutical Econ IPEP Center at MCPHS University Massachusetts College of Pharmacy and Health","","boston",2014-07-01,2014-12-31,"Medical sciences",303,183,"Biology_Med"
"4823","US","United States","UNITED STATES","USA",840,3,121410,2008,"Department of Genetics The Scripps Research Institute","92037","la jolla",2008-10-01,2011-06-30,"Experimental medicine",304,1002,"Biology_Med"
"4824","US","United States","UNITED STATES","USA",840,3,122719,2008,"Childhood Obesity Research Center Keck School of Medicine University of Southern California","90089","los angeles",2009-08-01,2011-01-31,"Experimental medicine",304,548,"Biology_Med"
"4825","US","United States","UNITED STATES","USA",840,3,122872,2008,"Harvard Medical School Massachusetts General Hospital","2129","charlestown",2008-09-01,2009-08-31,"Experimental medicine",304,364,"Biology_Med"
"4826","US","United States","UNITED STATES","USA",840,3,123141,2008,"Harvard Medical School Massachusetts General Hospital","2129","charlestown",2009-01-01,2009-12-31,"Experimental medicine",304,364,"Biology_Med"
"4827","US","United States","UNITED STATES","USA",840,3,123225,2008,"Jenks Vestibular Physiology Laboratory Department of Otology and Laryngology Harvard Medical School","2114","boston",2008-10-01,2010-09-30,"Experimental medicine",304,729,"Biology_Med"
"4828","US","United States","UNITED STATES","USA",840,3,123233,2008,"Dept. of Pathology & Comprehensive Cancer C. University of Michigan","48109","ann arbor",2008-09-01,2010-08-31,"Experimental medicine",304,729,"Biology_Med"
"4829","US","United States","UNITED STATES","USA",840,3,123256,2008,"Division of Dermatology UCLA David Geffen School of Medicine","90095","los angeles",2008-08-01,2011-02-28,"Experimental medicine",304,941,"Biology_Med"
"4830","US","United States","UNITED STATES","USA",840,3,123296,2008,"Ben May Inst. for Cancer Research Gordon Center for Integrative Sciences University of Chicago","60637","chicago",2008-11-01,2009-10-31,"Experimental medicine",304,364,"Biology_Med"
"4831","US","United States","UNITED STATES","USA",840,3,123539,2008,"Massachusetts General Hospital Division of Rheumatology, Allergy and Immunology","2129","charlestown",2008-11-01,2011-02-28,"Experimental medicine",304,849,"Biology_Med"
"4832","US","United States","UNITED STATES","USA",840,3,124143,2008,"Paul Glenn Labs Molecular Biology of Aging Department of Pathology Harvard Medical School","2115","boston ",2009-05-01,2010-06-30,"Experimental medicine",304,425,"Biology_Med"
"4833","US","United States","UNITED STATES","USA",840,3,124145,2008,"Department of Gene and Cell Medicine and Dept. of Medicine (Hem/Oncology) Mount-Sinai School of Medicine","10029 NY","new york",2009-02-01,2011-01-31,"Experimental medicine",304,729,"Biology_Med"
"4834","US","United States","UNITED STATES","USA",840,3,124151,2008,"Department of Immunology Memorial Sloan-Kettering Cancer Center","10065","new york",2009-02-01,2011-01-31,"Experimental medicine",304,729,"Biology_Med"
"4835","US","United States","UNITED STATES","USA",840,3,124154,2008,"Department of Immunology and Microbial Sciences The Scripps Research Institute","92037","la jolla",2009-02-01,2010-07-31,"Experimental medicine",304,545,"Biology_Med"
"4836","US","United States","UNITED STATES","USA",840,3,124154,2008,"The Scripps Research Institute Department of Immunology","92037","la jolla",2009-02-01,2010-07-31,"Experimental medicine",304,545,"Biology_Med"
"4837","US","United States","UNITED STATES","USA",840,3,124274,2008,"Diabetes Center University of California San Francisco","94143","san francisco",2010-01-01,2011-12-31,"Experimental medicine",304,729,"Biology_Med"
"4838","US","United States","UNITED STATES","USA",840,3,124293,2008,"Brigham and Women's Hospital Harvard Medical School Center for Neurologic Diseases","2105","boston",2009-02-01,2010-01-31,"Experimental medicine",304,364,"Biology_Med"
"4839","US","United States","UNITED STATES","USA",840,3,124358,2008,"Department of Nutritional Sciences College of Human Environmental Sciences Oklahoma State University","74078","stillwater",2009-07-01,2011-03-31,"Experimental medicine",304,638,"Biology_Med"
"4840","US","United States","UNITED STATES","USA",840,3,125312,2008,"Mount Sinai School of Medicine","10029","new york",2009-04-01,2011-03-31,"Experimental medicine",304,729,"Biology_Med"
"4841","US","United States","UNITED STATES","USA",840,3,125533,2008,"Center for AIDS Research University of California San Diego","92093-0679","la jolla",2009-10-01,2011-07-31,"Experimental medicine",304,668,"Biology_Med"
"4842","US","United States","UNITED STATES","USA",840,3,125571,2008,"Division of Dermatology Medical Center University of California","92161","san diego",2009-06-01,2011-05-31,"Experimental medicine",304,729,"Biology_Med"
"4843","US","United States","UNITED STATES","USA",840,3,125895,2009,"Center for Immun. and Inflammatory Diseases Massachusetts General Hospital","2129","charlestown",2009-05-01,2010-04-30,"Experimental medicine",304,364,"Biology_Med"
"4844","US","United States","UNITED STATES","USA",840,3,126251,2009,"Department of Immunology and Microbial Sciences The Scripps Research Institute","92037","la jolla",2009-08-01,2011-07-31,"Experimental medicine",304,729,"Biology_Med"
"4845","US","United States","UNITED STATES","USA",840,3,127283,2009,"The Lauer Laboratory Gastrointestinal Unit Massachussetts General Hospital","2114","boston",2009-07-01,2011-06-30,"Experimental medicine",304,729,"Biology_Med"
"4846","US","United States","UNITED STATES","USA",840,3,127673,2009,"Berkeley National Laboratory Life Sciences Division","94720","berkeley",2010-01-01,2010-02-28,"Experimental medicine",304,58,"Biology_Med"
"4847","US","United States","UNITED STATES","USA",840,3,127678,2009,"Children's Hospital Boston Divison of Immunology, Childrens Hospital Harvard Medical School","02115-5737","boston, ma",2009-08-01,2011-07-31,"Experimental medicine",304,729,"Biology_Med"
"4848","US","United States","UNITED STATES","USA",840,3,127684,2009,"Department of Emergency Medicine Internal Medicine, Beth Israel Medical Schoo Associated Hospital of the Harvard Medical S","2215","boston",2009-07-01,2011-06-30,"Experimental medicine",304,729,"Biology_Med"
"4849","US","United States","UNITED STATES","USA",840,3,129383,2009,"Center for Cell and Gene Therapy  Baylor College of Medicine","77030","houston, tx",2010-02-01,2011-01-31,"Experimental medicine",304,364,"Biology_Med"
"4850","US","United States","UNITED STATES","USA",840,3,129421,2009,"Laboratory of Developmental Neurology Albert Einstein College Yeshiva University","10461","bronx",2010-08-01,2011-07-31,"Experimental medicine",304,364,"Biology_Med"
"4851","US","United States","UNITED STATES","USA",840,3,129449,2009,"Center for Genetics and Genomics Department of Genetics Harvard Medical School","MA 02115","boston",2011-02-01,2012-01-31,"Experimental medicine",304,364,"Biology_Med"
"4852","US","United States","UNITED STATES","USA",840,3,130438,2009,"Pathobiology School of Veterinary Medicine University of Pennsylvania","19104-6008","philadelphia",2010-02-01,2011-09-30,"Experimental medicine",304,606,"Biology_Med"
"4853","US","United States","UNITED STATES","USA",840,3,130612,2010,"Division of Gastroenterology and Hepatology Department of Medicine Mayo Clinic","55905","rochester",2010-12-01,2011-11-30,"Experimental medicine",304,364,"Biology_Med"
"4854","US","United States","UNITED STATES","USA",840,3,130930,2009,"Whitehead Institute for Biomedical Research Massachusetts Institute of Technology","02142-1479","cambridge",2010-07-01,2011-06-30,"Experimental medicine",304,364,"Biology_Med"
"4855","US","United States","UNITED STATES","USA",840,3,132622,2010,"Harvard Skin Disease Research Center Brigham and Women's Hospital and Dana Farber Harvard Medical School","2115","boston, massachusetts",2010-09-01,2012-02-29,"Experimental medicine",304,546,"Biology_Med"
"4856","US","United States","UNITED STATES","USA",840,3,132959,2010,"Massachussets General Hospital Pathology Harvard Medial School","2114","boston",2010-07-01,2011-06-30,"Experimental medicine",304,364,"Biology_Med"
"4857","US","United States","UNITED STATES","USA",840,3,133390,2010,"University of Washington Department of Immunology","98195","seattle",2010-11-01,2012-10-31,"Experimental medicine",304,730,"Biology_Med"
"4858","US","United States","UNITED STATES","USA",840,3,133403,2010,"David Geffen School of Medicine at UCLA University of California","90024-1769","los angeles",2010-07-01,2011-06-30,"Experimental medicine",304,364,"Biology_Med"
"4859","US","United States","UNITED STATES","USA",840,3,133422,2010,"Lab. of Biochemistry and Molecular Biology Center for Cancer Reserach National Cancer Institute - NIH","20892","bethesda",2011-02-01,2011-08-31,"Experimental medicine",304,211,"Biology_Med"
"4860","US","United States","UNITED STATES","USA",840,3,133452,2010,"Dept. of Molecular Microbiology & Immunology Keck School of Medicine University of Southern California","90033","los angeles",2010-09-01,2012-02-29,"Experimental medicine",304,546,"Biology_Med"
"4861","US","United States","UNITED STATES","USA",840,3,133516,2010,"Department of Microbiology & Immunology University of California in San Francisco","94143-0414","san francisco",2010-08-01,2012-07-31,"Experimental medicine",304,730,"Biology_Med"
"4862","US","United States","UNITED STATES","USA",840,3,134272,2010,"Laboratory of Parasitic Diseases Nat. Inst. of Allergy & Infectious Diseases National Institutes of Health","20892","bethesda",2011-04-01,2012-03-31,"Experimental medicine",304,365,"Biology_Med"
"4863","US","United States","UNITED STATES","USA",840,3,134272,2010,"Laboratory of Parasitic Diseases Nat. Inst. of Allergy & Infectious Diseases National Institutes of Health","20892-0425","bethesda",2011-04-01,2012-03-31,"Experimental medicine",304,365,"Biology_Med"
"4864","US","United States","UNITED STATES","USA",840,3,134332,2010,"Department of Pathology and Immunology Washington University School of Medicine","63110","st. louis",2011-07-01,2012-12-31,"Experimental medicine",304,549,"Biology_Med"
"4865","US","United States","UNITED STATES","USA",840,3,134375,2010,"Massachussets General Hospital Pathology Harvard Medial School","2114","boston",2011-07-01,2013-06-30,"Experimental medicine",304,730,"Biology_Med"
"4866","US","United States","UNITED STATES","USA",840,3,134379,2010,"Department of Medical Oncology Dana-Farber Cancer Institute Havard Medical School","2215","boston",2011-02-01,2013-01-31,"Experimental medicine",304,730,"Biology_Med"
"4867","US","United States","UNITED STATES","USA",840,3,134460,2010,"Dana Farber Cancer Institute Harvard Medical School","2115","boston",2011-04-01,2012-03-31,"Experimental medicine",304,365,"Biology_Med"
"4868","US","United States","UNITED STATES","USA",840,3,135128,2010,"Department of Dermatology Brigham and Women's Hospital Harvard Medical School","2115","boston",2011-01-01,2012-06-30,"Experimental medicine",304,546,"Biology_Med"
"4869","US","United States","UNITED STATES","USA",840,3,135999,2010,"Department of Cancer Biology The Scripps Research Institute-Florida","33458","jupiter",2011-01-01,2011-12-31,"Experimental medicine",304,364,"Biology_Med"
"4870","US","United States","UNITED STATES","USA",840,3,136466,2011,"Center for Neurologic Diseases Brigham & Women's Hospital Harvard University","02115-5817","boston, ma",2011-08-01,2012-07-31,"Experimental medicine",304,365,"Biology_Med"
"4871","US","United States","UNITED STATES","USA",840,3,136468,2011,"Artis Lab Institute of Immunology University of Pennsylvania","","philadelphia",2011-10-01,2013-09-30,"Experimental medicine",304,730,"Biology_Med"
"4872","US","United States","UNITED STATES","USA",840,3,137027,2011,"Whitehead Institute for Biomedical Research Massachusetts Institute of Technology","02142-1479","cambridge",2011-07-01,2013-06-30,"Experimental medicine",304,730,"Biology_Med"
"4873","US","United States","UNITED STATES","USA",840,3,137048,2011,"Bauer Building - Lab 108 Stem Cell and Regenerative Biology Harvard University","2138","cambridge",2011-09-01,2012-08-31,"Experimental medicine",304,365,"Biology_Med"
"4874","US","United States","UNITED STATES","USA",840,3,137095,2011,"UNI: Albert Einstein College of Medicine Dep artment of Neurology  New York, NY USA","1003-6687","new york",2011-08-01,2012-01-31,"Experimental medicine",304,183,"Biology_Med"
"4875","US","United States","UNITED STATES","USA",840,3,138583,2011,"Liver Pathobiology Laboratory GI Basic Research Center Mayo Clinic Rochester","55905","rochester mn",2011-12-01,2012-11-30,"Experimental medicine",304,365,"Biology_Med"
"4876","US","United States","UNITED STATES","USA",840,3,138678,2011,"Harvard Medical School","MA-02115","boston",2011-08-01,2012-07-31,"Experimental medicine",304,365,"Biology_Med"
"4877","US","United States","UNITED STATES","USA",840,3,138709,2011,"Washington University Dept. of Surgery School of Medicine","63110-1093","st. louis",2012-01-01,2012-12-31,"Experimental medicine",304,365,"Biology_Med"
"4878","US","United States","UNITED STATES","USA",840,3,138743,2011,"University of Columbia","10032-2704","new york",2011-07-01,2012-12-31,"Experimental medicine",304,549,"Biology_Med"
"4879","US","United States","UNITED STATES","USA",840,3,139390,2011,"Dept. of Pathology University of California","94143","san francisco",2011-07-01,2012-12-31,"Experimental medicine",304,549,"Biology_Med"
"4880","US","United States","UNITED STATES","USA",840,3,139724,2011,"Oral and Pharyngeal Cancer Branch Nat. Inst. of Dental & Craniofacial Research National Inst. of Health","20892","bethesda",2012-06-01,2013-11-30,"Experimental medicine",304,547,"Biology_Med"
